Age;Title;Country;Ordered Quantity; Ordered Value ; Returned Value ; Average Order Quantitiy ; Average Order Value ;
52;Misses;Germany;66;368.67;1992.73;2.64;144.35;
51;Misses;Germany;66;3473.14;693.85;7.33;385.94;
57;Misses;Germany;65;4.60;3557.19;5.42;333.38;
43;Misses;Germany;65;3149.82;1313.33;3.61;174.99;
;Misses;Germany;65;4587.10;184.79;1.97;139.33;
51;Misses;Germany;65;4218.59;189.90;2.50;162.25;
32;Misses;Germany;65;2356.34;1642.99;3.42;124.18;
34;Misses;Austria;65;5394.54;3378.70;2.50;27.48;
46;Misses;Germany;65;8935.10;767.22;1.83;1489.18;
33;Mister;Austria;65;2815.52;171.76;4.64;21.19;
;Misses;Germany;65;77.24;513.83;2.17;233.57;
46;Misses;Germany;65;1997.85;968.70;3.82;117.53;
38;Misses;Germany;65;6985.31;432.60;3.42;367.65;
43;Mister;Germany;65;8381.69;665.91;1.72;22.58;
25;Misses;Germany;65;3625.35;2385.71;8.13;453.17;
52;Misses;Austria;65;4929.42;1519.82;2.24;169.98;
;Misses;Germany;65;3462.15;639.83;2.50;133.16;
69;Misses;Poland;65;1524.17;3.27;5.00;117.24;
;Misses;Germany;65;3458.97;151.72;2.17;115.30;
5;Misses;Germany;65;3283.77;1748.90;5.42;273.65;
3;Mister;Austria;65;4862.21;116.66;2.78;22.59;
43;Misses;Germany;65;1456.96;1192.54;7.22;161.88;
51;Misses;Germany;65;3524.60;2365.60;2.60;14.96;
4;Mister;Austria;65;2533.85;635.66;2.83;11.17;
41;Mister;Germany;65;231.33;1439.55;6.00;21.30;
53;Misses;Germany;65;315.67;531.91;4.64;215.45;
49;Misses;Germany;65;3572.46;2398.56;4.63;223.28;
;Mister;Germany;65;4518.35;199.85;7.22;52.39;
26;Mister;Germany;65;581.99;557.49;1.63;145.50;
59;Misses;Germany;65;2867.70;1586.78;6.00;26.70;
31;Misses;Germany;65;5196.14;2673.46;3.42;273.48;
44;Misses;Germany;65;3493.45;1971.13;5.00;268.73;
;Mister;Germany;65;284.35;1679.55;9.29;45.76;
51;Misses;Germany;65;543.89;1721.27;2.95;229.27;
;Misses;Germany;65;3578.35;879.88;2.17;119.28;
36;Misses;Germany;65;49.74;3535.61;3.25;24.54;
;Mister;Germany;65;4561.59;3134.59;5.00;35.89;
47;Misses;Germany;65;622.50;3615.66;2.60;248.82;
;Misses;Germany;65;474.43;1326.86;2.95;185.21;
;Misses;Germany;65;4726.73;2626.85;2.97;152.48;
;Misses;Germany;65;471.95;265.39;2.95;185.89;
28;Misses;Germany;65;1629.63;1162.74;9.29;232.84;
45;Misses;Austria;65;4999.10;1742.39;2.50;192.27;
6;Misses;Germany;65;5738.79;3353.14;3.95;273.28;
;Misses;Poland;65;2775.72;1587.82;2.31;86.74;
39;Misses;Austria;65;525.23;32.83;2.97;162.14;
36;Misses;Germany;65;772.45;6772.55;4.64;55.18;
35;Misses;Germany;65;3345.10;2198.39;6.00;34.92;
47;Misses;Germany;65;2611.62;921.40;6.50;261.16;
;Misses;Germany;65;3766.95;2237.74;2.83;163.78;
47;Misses;Germany;65;3438.14;227.34;2.47;127.34;
51;Misses;Germany;65;5441.00;2865.88;1.63;136.25;
;Misses;Germany;65;5284.35;3221.66;2.60;211.37;
44;Misses;Austria;65;3177.12;1531.68;3.95;151.29;
67;Mister;Germany;65;2949.29;2626.86;3.82;173.49;
55;Misses;Germany;65;3787.18;2273.64;3.25;189.36;
;Misses;Germany;65;515.78;2377.25;1.72;131.99;
69;Misses;Germany;65;4847.95;3833.64;4.63;33.00;
6;Misses;Germany;65;512.12;3551.99;4.64;358.86;
35;Misses;Austria;65;3218.34;24.66;3.25;16.92;
49;Misses;Germany;65;4736.35;4121.44;4.64;338.32;
;Misses;Germany;65;336.32;25.87;2.47;122.46;
58;Mister;Germany;65;4117.80;2755.56;3.42;216.73;
62;Misses;Austria;65;3948.97;789.88;3.25;197.45;
31;Misses;Germany;65;3281.44;1493.57;6.50;328.14;
35;Misses;Germany;65;1994.31;1672.17;2.47;73.86;
59;Misses;Austria;65;481.52;1963.77;2.60;192.43;
39;Misses;Germany;65;3876.63;1864.65;1.44;86.15;
47;Misses;Germany;65;2459.35;621.83;7.22;273.26;
;Mister;Germany;65;252.49;72.96;3.25;125.12;
39;Misses;Germany;65;484.73;2641.72;3.82;24.28;
37;Mister;Austria;65;3285.72;1149.77;2.83;142.86;
61;Mister;Austria;65;4365.50;794.60;3.61;242.53;
43;Misses;Germany;65;432.98;2757.84;5.42;336.82;
;Misses;Germany;65;4622.83;24.72;2.97;149.12;
34;Misses;Germany;65;487.75;3358.41;5.00;314.44;
3;Misses;Austria;65;587.14;4175.66;3.82;299.24;
;Misses;Germany;65;439.95;2114.37;2.95;183.63;
55;Misses;Germany;65;4376.13;1394.97;2.32;156.29;
49;Misses;Austria;65;3695.33;1388.85;2.60;147.81;
48;Misses;Germany;65;2347.29;1191.38;5.42;195.68;
51;Misses;Germany;65;4948.35;282.67;3.95;235.64;
4;Misses;Germany;65;1958.95;;32.50;979.48;
57;Misses;Germany;65;3294.47;1698.82;5.42;274.54;
71;Misses;Germany;65;6933.85;594.00;2.95;315.18;
49;Misses;Germany;65;2447.60;894.31;5.00;188.28;
5;Misses;Germany;65;273.60;1559.52;2.95;122.90;
44;Misses;Germany;65;2569.97;1362.30;3.42;135.26;
38;Misses;Austria;65;5454.14;31.16;1.76;147.49;
45;Misses;Poland;65;5799.42;1552.47;16.25;1449.85;
44;Misses;Austria;65;4942.39;3868.45;3.95;235.35;
29;Misses;Netherlands;65;4128.35;2553.57;13.00;825.67;
45;Misses;Germany;65;1288.55;15.70;32.50;644.28;
34;Misses;Germany;65;3218.54;2441.89;3.42;169.40;
;Misses;Germany;65;511.79;2191.74;1.86;146.23;
27;Mister;Austria;65;4384.89;2857.14;2.83;19.65;
44;Misses;Germany;65;4781.65;3333.39;6.50;478.17;
;Misses;Germany;65;358.10;119.51;2.32;125.29;
45;Misses;Germany;65;2197.74;194.43;2.60;88.00;
47;Misses;Germany;65;6437.35;3838.64;3.82;378.67;
;Misses;Germany;65;4256.84;241.72;2.60;17.27;
;Misses;Germany;65;351.85;1675.89;3.95;167.18;
41;Mister;Austria;65;272.65;67.90;6.50;272.65;
43;Misses;Germany;65;3451.35;3195.40;7.22;383.48;
;Misses;Germany;65;4673.35;3232.60;1.97;141.62;
;Misses;Poland;65;2458.64;136.46;2.78;12.44;
41;Misses;Austria;65;4299.24;2271.20;2.78;179.14;
;Misses;Germany;65;349.99;188.19;6.00;317.36;
33;Misses;Germany;65;2128.25;1252.61;8.13;266.31;
39;Misses;Austria;65;2962.20;125.10;4.63;185.14;
;Misses;Germany;65;3596.91;1846.53;2.50;138.34;
29;Misses;Germany;65;3648.31;289.54;4.64;26.59;
6;Misses;Germany;65;3773.35;777.91;6.00;343.32;
54;Misses;Germany;65;274.21;1233.21;2.97;88.39;
53;Misses;Germany;65;5247.64;342.89;2.78;218.65;
57;Misses;Germany;65;3774.61;1579.24;5.42;314.56;
37;Misses;Germany;65;593.23;373.26;7.22;565.91;
5;Misses;Germany;65;5192.62;2813.87;3.95;247.27;
;Misses;Germany;65;4836.63;1134.45;1.91;142.25;
39;Misses;Germany;65;482.82;276.60;3.42;214.89;
36;Misses;Germany;65;1374.35;196.69;8.13;171.79;
29;Misses;Netherlands;65;1588.35;;9.29;226.97;
42;Misses;Germany;65;4649.90;2877.63;3.95;221.39;
27;Misses;Austria;65;599.94;384.55;1.91;150.00;
;Misses;Germany;64;589.85;3262.73;2.56;23.59;
38;Misses;Germany;64;221.60;11.77;1.67;368.34;
42;Misses;Germany;64;2854.96;1446.73;3.20;142.75;
;Misses;Germany;64;4125.10;216.50;2.65;133.65;
;Misses;Germany;64;596.34;854.89;1.68;155.43;
6;Misses;Austria;64;3714.00;974.83;2.29;132.64;
;Misses;Poland;64;4912.98;2612.21;3.76;289.00;
43;Misses;Germany;64;2391.14;1821.47;7.11;265.68;
;Misses;Germany;64;4616.83;155.81;2.13;153.89;
51;Mister;Germany;64;2689.76;1167.77;32.00;1344.88;
2;Mister;Germany;64;9793.67;67.14;1.73;264.69;
33;Misses;Austria;64;3551.84;1615.31;2.67;147.99;
24;Misses;Germany;64;1315.86;174.92;12.80;263.17;
55;Misses;Germany;64;566.11;319.72;2.67;233.59;
22;Misses;Austria;64;2689.54;1193.18;3.48;128.73;
44;Misses;Germany;64;3416.33;21.91;3.76;2.97;
;Misses;Germany;64;4649.85;273.71;2.67;193.74;
;Misses;Germany;64;6532.11;2886.28;2.37;241.93;
37;Mister;Austria;64;2497.50;829.84;4.00;156.66;
49;Mister;Germany;64;2388.36;1928.48;32.00;1194.18;
;Misses;Germany;64;3739.76;239.92;4.57;267.13;
;Misses;Germany;64;424.61;2559.47;3.00;182.94;
31;Misses;Germany;64;2922.64;28.87;5.33;243.55;
;Misses;Germany;64;4665.32;2189.77;1.88;137.22;
36;Misses;Austria;64;2665.86;998.90;2.56;16.63;
3;Misses;Austria;64;4853.94;2784.16;2.27;167.38;
;Misses;Germany;64;4844.93;1517.58;1.78;134.58;
;Misses;Germany;64;5788.49;3162.69;2.37;214.39;
;Mister;Germany;64;568.84;3317.65;3.56;281.62;
;Misses;Germany;64;4282.54;3162.37;3.00;194.67;
51;Misses;Germany;64;6232.32;3824.63;2.27;214.98;
41;Misses;Germany;64;3568.30;2344.67;3.37;187.85;
5;Mister;Germany;64;3963.81;239.95;5.82;36.35;
;Misses;Germany;64;5694.36;34.76;2.78;247.59;
;Misses;Germany;64;5751.79;1799.83;1.57;14.29;
;Misses;Poland;64;387.45;132.45;2.29;135.98;
;Misses;Germany;64;339.50;1178.79;2.46;13.39;
35;Misses;Austria;64;518.18;1291.34;2.46;199.24;
52;Misses;Germany;64;417.90;1851.73;3.37;219.48;
33;Misses;Germany;64;2355.86;836.30;1.67;392.64;
26;Misses;Austria;64;5689.76;289.62;2.46;218.84;
36;Misses;Austria;64;415.19;2358.58;2.29;148.22;
38;Misses;Germany;64;327.28;1635.94;2.56;128.29;
47;Misses;Austria;64;444.55;274.74;2.00;126.39;
;Mister;Germany;64;4764.88;2646.98;1.83;136.14;
56;Misses;Germany;64;2661.31;929.90;3.56;147.86;
;Misses;Germany;64;4668.61;2592.94;2.56;186.74;
53;Misses;Austria;64;3888.90;196.20;2.78;169.47;
;Misses;Germany;64;5987.24;3944.18;1.88;176.95;
32;Misses;Germany;64;557.60;427.89;6.40;55.76;
;Misses;Germany;64;2957.24;73.80;1.88;86.98;
28;Mister;Austria;64;2643.50;796.65;3.48;125.89;
62;Misses;Germany;64;5135.63;3773.56;4.92;395.48;
26;Misses;Germany;64;817.64;6347.70;3.20;45.38;
;Misses;Germany;64;4932.65;2421.79;2.13;164.42;
58;Misses;Germany;64;412.36;2142.72;3.20;2.62;
;Misses;Germany;64;4826.86;1355.86;3.20;241.34;
;Misses;Germany;64;3775.16;1189.88;2.13;125.84;
;Mister;Germany;64;39.90;2771.46;4.92;237.76;
52;Misses;Germany;64;494.36;284.73;5.82;449.12;
5;Misses;Germany;64;272.54;224.10;4.27;181.37;
46;Misses;Austria;64;6248.44;3821.74;2.65;21.56;
3;Mister;Austria;64;3453.40;1613.94;3.20;172.65;
;Misses;Germany;64;4463.36;2295.20;3.00;22.88;
51;Misses;Poland;64;399.61;3145.64;1.67;651.62;
23;Misses;Germany;64;3582.15;169.35;8.00;447.77;
24;Misses;Austria;64;425.14;1951.74;2.37;157.41;
;Misses;Germany;64;8185.54;4981.62;3.56;454.75;
53;Misses;Germany;64;954.36;656.56;1.67;159.60;
;Misses;Germany;64;3253.36;1744.76;4.92;25.26;
;Misses;Germany;64;3836.67;225.97;2.13;127.89;
;Misses;Germany;64;3478.63;1654.41;1.83;99.39;
28;Misses;Austria;64;3737.56;2814.50;2.46;143.75;
37;Mister;Germany;64;246.86;1718.40;4.57;171.92;
7;Mister;Germany;64;1418.76;689.10;21.33;472.92;
39;Misses;Germany;64;3297.49;1728.84;3.00;149.89;
53;Misses;Germany;64;4312.80;3552.22;6.40;431.28;
31;Misses;Germany;64;4371.10;3343.94;9.14;624.43;
56;Misses;Germany;64;3771.16;1589.57;2.46;145.45;
31;Mister;Germany;64;2149.36;187.42;1.67;358.23;
56;Misses;Germany;64;2219.95;432.41;4.57;158.57;
62;Misses;Germany;64;4494.33;2242.25;2.00;14.45;
53;Misses;Germany;64;3249.42;217.78;4.27;216.63;
45;Misses;Austria;64;2646.16;1229.73;3.37;139.27;
53;Misses;Germany;64;2918.65;2223.22;4.57;28.48;
31;Misses;Austria;64;4271.81;2678.93;2.67;177.99;
33;Misses;Germany;64;4169.35;3466.98;3.56;231.64;
21;Mister;Austria;64;33.51;458.88;2.46;126.94;
49;Misses;Germany;64;4636.96;1968.97;3.76;272.76;
;Misses;Germany;64;511.55;353.85;2.00;156.62;
;Misses;Germany;64;4842.37;1932.77;2.67;21.77;
;Misses;Austria;64;4355.45;1661.40;2.65;14.50;
44;Misses;Germany;64;4474.50;2925.67;4.27;298.27;
31;Misses;Germany;64;3142.86;68.87;4.57;224.49;
35;Misses;Austria;64;3967.50;197.86;2.37;146.93;
47;Misses;Austria;64;296.60;117.85;2.78;126.37;
5;Misses;Germany;64;4557.79;3121.37;2.46;175.30;
;Mister;Germany;64;517.84;3593.10;3.20;255.39;
33;Misses;Germany;64;135.46;1164.58;32.00;675.23;
;Misses;Germany;64;57.35;1997.80;2.29;23.58;
31;Misses;Germany;64;2597.61;1143.72;3.00;118.73;
;Misses;Germany;64;389.50;1925.75;2.65;122.87;
53;Misses;Germany;64;5623.86;3557.67;2.37;28.29;
33;Misses;Germany;64;5644.84;3442.11;3.56;313.62;
;Mister;Germany;64;4374.30;1796.74;2.29;156.22;
51;Misses;Austria;64;3934.33;744.88;3.00;178.83;
25;Misses;Austria;64;4724.45;292.00;4.57;337.47;
46;Misses;Germany;64;372.26;1359.17;3.37;195.83;
;Mister;Germany;64;422.90;2358.18;4.00;251.39;
45;Mister;Germany;64;7796.27;674.95;4.27;519.75;
43;Misses;Austria;64;3657.89;282.23;2.37;135.48;
58;Mister;Austria;64;3122.71;51.37;3.37;164.35;
5;Mister;Germany;64;1753.66;7.38;16.00;438.42;
;Misses;Germany;64;3121.96;793.86;2.65;1.78;
4;Misses;Germany;64;1729.86;1292.67;8.00;216.23;
28;Mister;;64;4147.14;2651.54;2.78;18.31;
;Misses;Germany;64;4445.36;1443.81;3.00;22.62;
59;Misses;Germany;64;3748.35;2174.65;3.20;187.42;
37;Misses;Austria;64;369.71;279.97;16.00;922.68;
48;Misses;Germany;64;3231.71;1827.89;3.20;161.59;
57;Misses;Germany;64;398.99;2418.42;4.00;244.31;
4;Misses;Germany;64;5141.86;3874.70;16.00;1285.47;
43;Mister;Germany;64;39.30;24.99;12.80;61.86;
38;Misses;Austria;64;4997.45;3213.97;2.67;28.23;
46;Misses;Austria;64;2776.35;1643.40;2.78;12.72;
;Misses;Germany;64;3546.76;1513.46;1.88;14.32;
49;Mister;Germany;64;3743.37;2849.99;4.92;287.95;
43;Misses;Germany;64;471.69;359.98;9.14;672.96;
43;Misses;Germany;64;3695.95;323.30;12.80;739.19;
29;Mister;Austria;64;2561.21;1259.71;8.00;32.15;
52;Misses;Germany;63;288.35;121.39;4.50;149.17;
;Misses;Germany;63;4138.91;1276.81;2.74;179.95;
;Misses;Germany;63;3783.66;2264.17;3.00;18.17;
41;Misses;Germany;63;3498.71;996.88;2.25;124.95;
;Misses;Germany;63;5725.76;3617.17;1.80;163.59;
51;Misses;Germany;63;2692.19;1464.31;2.86;122.37;
;Mister;Germany;63;3469.36;1685.69;5.25;289.11;
26;Misses;Austria;63;347.26;82.81;2.52;121.89;
52;Misses;Austria;63;37.39;1579.75;4.50;214.81;
28;Mister;Germany;63;5871.62;127.99;2.63;244.66;
;Misses;Germany;63;3361.37;1881.65;4.50;24.98;
26;Misses;Germany;63;345.55;2525.79;3.15;17.28;
35;Mister;Austria;63;2439.16;194.10;5.73;221.74;
56;Misses;Germany;63;428.75;1464.83;2.33;155.88;
47;Misses;Austria;63;49.24;1452.75;2.52;16.37;
57;Misses;Germany;63;5163.17;4246.35;3.32;271.75;
46;Misses;Germany;63;2263.59;1494.98;4.50;161.69;
;Misses;Germany;63;353.50;1335.84;1.97;19.47;
48;Misses;Germany;63;1846.87;912.36;4.50;131.92;
6;Misses;Germany;63;4114.35;2678.60;3.15;25.72;
48;Misses;Germany;63;4482.97;2865.81;6.30;448.30;
;Misses;Germany;63;4913.86;3216.62;2.74;213.65;
53;Misses;Germany;63;4413.69;2837.47;3.32;232.30;
32;Misses;Germany;63;5677.57;3643.74;7.00;63.84;
49;Misses;Germany;63;2751.41;169.15;4.50;196.53;
;Misses;Germany;63;4192.42;2341.70;1.85;123.36;
;Misses;Germany;63;5725.12;2771.73;2.33;212.41;
;Misses;Germany;63;3329.21;1776.21;1.85;97.92;
;Misses;Germany;63;4624.35;247.72;1.97;144.52;
3;Misses;Germany;63;8964.62;6338.50;4.85;689.59;
23;Misses;Austria;63;2487.60;197.81;3.15;124.35;
65;Misses;Germany;63;236.87;114.49;4.85;181.65;
52;Misses;Germany;63;3472.49;2319.70;4.20;231.50;
42;Misses;Germany;63;7512.80;4756.12;4.85;577.98;
54;Misses;Germany;63;2938.57;153.51;4.20;195.95;
55;Misses;Germany;63;2769.67;122.39;4.50;197.83;
4;Misses;Germany;63;6364.87;2672.73;3.94;397.84;
35;Mister;Germany;63;4771.77;377.41;7.88;596.47;
58;Misses;Germany;63;3752.82;247.17;3.50;28.49;
42;Misses;Germany;63;34.70;896.34;12.60;6.81;
37;Misses;Germany;63;3365.59;1386.31;4.85;258.89;
51;Misses;Germany;63;377.61;2418.74;7.88;384.71;
37;Mister;Austria;63;394.60;2147.91;2.86;177.46;
56;Misses;Germany;63;562.61;4352.82;3.76;33.62;
49;Misses;Poland;63;6133.12;281.17;4.85;471.78;
;Misses;Germany;63;5789.77;3355.10;3.32;34.72;
;Mister;Germany;63;5121.37;365.64;3.32;269.55;
33;Misses;Germany;63;2758.55;1769.77;6.30;275.86;
25;Misses;Germany;63;986.57;46.15;5.25;82.21;
;Misses;Germany;63;5111.87;2224.21;2.25;182.57;
4;Misses;Germany;63;2414.97;1813.66;1.50;42.50;
;Misses;Germany;63;3757.52;171.71;3.76;221.36;
43;Misses;Germany;63;326.79;1866.17;3.94;2.42;
49;Misses;Germany;63;9137.47;6162.64;1.97;285.55;
;Misses;Germany;63;336.52;1569.30;2.74;132.23;
46;Mister;Germany;63;2765.23;774.64;7.88;345.65;
41;Misses;Germany;63;4675.27;219.79;3.50;259.74;
41;Misses;Germany;63;5589.16;417.10;3.00;266.15;
;Misses;Germany;63;446.37;866.84;3.15;22.32;
65;Misses;Germany;63;5368.37;3472.63;4.50;383.46;
21;Misses;Germany;63;1877.82;647.89;1.50;312.97;
46;Misses;Austria;63;369.40;181.23;3.15;153.47;
42;Misses;Germany;63;32.87;2238.70;3.50;167.83;
2;Misses;;63;256.43;1391.62;2.42;98.48;
41;Misses;Germany;63;2151.57;1368.65;7.88;268.95;
;Misses;Germany;63;3375.66;1878.56;1.97;15.49;
41;Misses;Germany;63;2985.55;1952.40;1.54;72.82;
37;Misses;Germany;63;337.37;297.54;1.50;56.23;
;Misses;Germany;63;3963.81;1929.00;2.00;12.12;
;Misses;Germany;63;2925.75;1714.65;2.33;18.36;
44;Misses;Poland;63;3899.79;836.71;2.86;177.26;
46;Misses;Germany;63;5128.37;1327.76;2.74;222.97;
;Mister;Germany;63;359.21;1717.30;4.20;23.95;
38;Misses;Germany;63;4838.85;2865.64;2.74;21.38;
25;Misses;Germany;63;2889.37;1763.68;5.73;262.67;
4;Misses;Germany;63;5494.86;1284.40;3.50;35.27;
;Misses;Germany;63;4785.46;312.15;2.74;28.63;
45;Mister;Austria;63;3868.86;2663.59;3.32;23.62;
38;Mister;Austria;63;2693.15;28.11;4.20;179.54;
;Misses;Germany;63;3917.37;28.72;2.17;135.82;
35;Misses;Germany;63;3823.77;312.30;7.88;477.97;
;Misses;Germany;63;433.60;2121.78;2.42;166.55;
;Misses;Germany;63;4739.85;2388.17;1.85;139.47;
54;Misses;Germany;63;3379.37;1592.75;3.76;198.79;
41;Mister;Germany;63;379.97;1371.32;3.94;236.94;
61;Misses;Poland;63;193.45;387.80;7.00;121.49;
53;Misses;Germany;63;4175.35;2238.11;3.32;219.76;
36;Mister;Austria;63;2871.74;554.30;2.74;124.86;
;Misses;Germany;63;3559.33;822.39;1.80;11.70;
;Misses;Germany;63;5815.50;423.39;2.63;242.29;
59;Misses;Germany;63;3183.33;1798.41;2.63;132.64;
57;Misses;Germany;63;2835.23;1298.38;4.20;189.15;
67;Misses;Germany;63;1915.26;153.70;5.73;174.11;
;Mister;Germany;63;249.48;122.15;3.76;146.50;
;Misses;Germany;63;675.86;2479.85;2.32;216.32;
5;Misses;Netherlands;63;167.43;564.42;15.75;266.86;
;Misses;Germany;63;1391.37;1281.43;31.50;695.69;
41;Mister;Germany;63;8851.37;719.96;1.50;1475.23;
25;Misses;Germany;63;1437.87;878.33;31.50;718.94;
;Misses;Germany;63;5176.37;346.68;2.17;178.50;
4;Misses;Germany;63;1273.77;934.79;12.60;254.75;
54;Misses;Germany;63;4364.10;299.56;2.42;167.85;
54;Misses;Germany;63;2858.14;1547.16;2.74;124.27;
31;Mister;Germany;63;22.94;235.75;15.75;55.24;
39;Misses;Germany;63;3372.30;1539.76;6.30;337.23;
41;Misses;Germany;63;2586.41;595.92;5.73;235.13;
63;Misses;Austria;63;445.26;1836.94;3.32;212.98;
54;Misses;Germany;63;544.37;3658.57;4.85;415.73;
3;Misses;Austria;63;377.27;1181.89;2.86;171.38;
46;Misses;Netherlands;63;2351.70;131.66;7.00;261.23;
61;Misses;Germany;63;6773.37;3658.69;3.15;338.67;
;Misses;Germany;63;612.64;435.20;2.74;261.42;
33;Misses;Germany;63;3168.16;1339.34;3.76;186.36;
32;Misses;Germany;63;3738.87;2537.56;4.85;287.65;
;Misses;Germany;63;5952.77;418.20;3.50;33.79;
45;Mister;Germany;63;3615.12;2412.66;3.50;2.84;
54;Misses;Austria;63;439.31;712.43;2.52;172.37;
;Misses;Germany;63;4152.37;19.82;2.32;133.95;
45;Mister;Germany;63;2245.30;112.33;3.15;112.27;
4;Mister;Germany;63;1266.40;6198.16;2.00;311.13;
;Misses;Germany;63;5211.35;335.43;2.25;186.12;
;Misses;Germany;63;5341.79;341.65;2.86;242.89;
53;Misses;Germany;63;5515.35;3448.62;4.20;367.69;
41;Misses;Austria;63;231.77;1662.91;9.00;328.82;
33;Misses;Germany;63;278.85;825.67;1.50;451.48;
35;Mister;Austria;63;4226.60;1341.17;3.50;234.78;
;Misses;Germany;63;3361.85;135.82;1.80;96.53;
;Misses;Germany;63;3355.16;1278.86;3.00;159.77;
29;Misses;Germany;62;436.80;2682.46;2.70;189.60;
55;Misses;Austria;62;322.90;2249.19;2.14;111.38;
33;Misses;Germany;62;3476.98;1115.31;12.40;695.40;
;Mister;Germany;62;529.76;2793.75;2.95;239.51;
41;Mister;Germany;62;314.80;242.57;15.50;753.52;
;Misses;Germany;62;3363.98;1642.80;2.95;16.19;
;Misses;Germany;62;613.63;4372.63;2.38;231.29;
39;Misses;Germany;62;7341.78;468.60;3.44;47.88;
45;Misses;Germany;62;3268.88;2667.30;2.21;116.75;
54;Misses;Germany;62;5488.38;4478.51;4.77;422.18;
55;Misses;Germany;62;3836.84;1165.72;2.82;174.42;
;Misses;Germany;62;4614.83;2615.92;2.48;184.59;
45;Misses;Germany;62;287.87;88.00;4.77;16.65;
56;Misses;Austria;62;4256.83;1815.80;2.21;152.30;
42;Misses;Germany;62;329.79;2243.19;8.86;432.83;
52;Misses;Germany;62;347.61;1682.19;2.82;157.76;
49;Misses;Germany;62;7219.87;4361.33;1.72;2.55;
4;Misses;Germany;62;3794.25;1834.87;4.43;271.18;
38;Misses;Germany;62;2197.65;1451.44;6.89;244.18;
53;Misses;Germany;62;5364.18;329.36;4.13;357.61;
31;Misses;Germany;62;3899.58;2649.76;4.13;259.97;
44;Misses;Poland;62;3812.76;1249.69;2.14;131.47;
53;Misses;Germany;62;3712.78;2719.57;3.88;232.49;
42;Mister;Germany;62;287.87;87.86;5.17;233.99;
53;Misses;Germany;62;3277.38;1481.39;3.88;24.84;
36;Misses;Germany;62;2388.18;1741.20;1.33;398.30;
53;Misses;Germany;62;3458.21;1839.96;2.30;128.82;
46;Misses;Austria;62;4641.28;972.16;1.72;128.92;
45;Misses;Germany;62;1396.15;586.86;1.33;232.69;
45;Misses;Germany;62;5594.38;4779.51;6.89;621.60;
62;Misses;Germany;62;258.44;1264.48;2.95;119.45;
;Mister;Germany;62;4197.78;1662.35;3.10;29.89;
28;Misses;Germany;62;4985.27;2417.43;4.13;332.35;
55;Misses;Austria;62;479.38;2152.76;1.94;147.17;
38;Misses;Austria;62;3174.18;286.29;3.65;186.72;
35;Misses;Germany;62;2162.67;126.75;4.43;154.48;
44;Misses;Austria;62;169.10;577.24;5.17;14.84;
31;Misses;Germany;62;2671.92;1315.46;8.86;381.73;
48;Misses;Germany;62;3567.76;1665.10;2.58;148.66;
;Misses;Germany;62;5298.87;386.69;2.30;196.25;
59;Misses;Germany;62;4693.38;352.50;3.88;293.34;
54;Misses;Germany;62;5143.98;4167.82;5.17;428.67;
52;Misses;Germany;62;2971.68;1456.80;2.58;123.82;
59;Misses;Austria;62;233.58;36.43;3.10;11.68;
;Misses;Poland;62;417.36;3452.56;1.33;695.67;
47;Misses;Germany;62;2564.88;2155.60;1.33;427.48;
35;Misses;Germany;62;6385.26;5114.23;2.95;34.60;
;Misses;Germany;62;427.53;1358.43;3.44;233.75;
24;Misses;Austria;62;3959.29;2458.75;1.94;123.73;
;Misses;Germany;62;3595.67;164.34;1.77;12.73;
49;Misses;Germany;62;3475.18;1712.73;3.65;24.42;
34;Mister;Germany;62;5915.87;2511.66;5.17;492.99;
61;Misses;Germany;62;3881.94;2594.20;2.48;155.28;
;Misses;Germany;62;6431.98;4129.69;2.67;214.40;
42;Misses;Germany;62;379.36;2668.51;4.13;252.70;
47;Mister;Austria;62;2522.27;1388.69;4.77;194.28;
48;Misses;Germany;62;3524.87;291.00;3.88;22.34;
47;Misses;Germany;62;3958.60;1993.72;3.88;247.41;
45;Misses;Germany;62;543.38;3534.63;4.43;385.96;
;Misses;Germany;62;5147.10;287.75;2.70;223.79;
;Misses;Germany;62;374.40;1494.82;2.30;138.52;
53;Misses;Germany;62;393.93;1761.12;5.64;281.27;
51;Misses;Germany;62;2747.98;1284.25;4.43;196.28;
;Misses;Germany;62;4318.36;2232.28;2.30;159.94;
;Misses;Germany;62;756.36;4166.68;2.95;36.17;
34;Misses;Germany;62;4336.29;3546.49;3.26;228.23;
32;Misses;Austria;62;2522.48;1377.78;8.86;36.35;
47;Misses;Germany;62;267.75;1273.58;5.64;242.80;
47;Misses;Germany;62;3789.93;269.56;3.10;189.50;
41;Misses;Germany;62;3437.38;2255.39;3.26;18.91;
;Misses;Germany;62;4499.60;2351.30;2.67;149.97;
;Misses;Germany;62;446.98;1629.00;1.77;125.91;
38;Misses;Germany;62;3613.58;227.42;4.13;24.95;
58;Misses;Germany;62;423.37;1552.57;3.26;211.76;
;Misses;Germany;62;4122.25;1611.31;2.38;158.55;
;Misses;Germany;62;5445.20;1959.60;1.82;16.15;
38;Misses;Germany;62;353.78;2993.90;6.20;35.38;
44;Misses;Germany;62;3223.95;1414.91;4.43;23.28;
44;Misses;Austria;62;2443.88;1196.69;5.17;23.66;
5;Misses;Poland;62;2712.39;176.23;2.67;9.41;
31;Misses;Germany;62;431.96;2377.55;4.43;37.93;
