age,title,country,order_q,order_v,return_v,avg_order_q,avg_order_v
,female,germany,65,3596.91,1846.53,2.5,138.34
29,female,germany,65,3648.31,289.54,4.64,26.59
54,female,germany,65,274.21,1233.21,2.97,88.39
53,female,germany,65,5247.64,342.89,2.78,218.65
57,female,germany,65,3774.61,1579.24,5.42,314.56
37,female,germany,65,593.23,373.26,7.22,565.91
,female,germany,65,4836.63,1134.45,1.91,142.25
39,female,germany,65,482.82,276.6,3.42,214.89
36,female,germany,65,1374.35,196.69,8.13,171.79
29,female,netherlands,65,1588.35,,9.29,226.97
42,female,germany,65,4649.9,2877.63,3.95,221.39
27,female,austria,65,599.94,384.55,1.91,150
,female,germany,64,589.85,3262.73,2.56,23.59
38,female,germany,64,221.6,11.77,1.67,368.34
42,female,germany,64,2854.96,1446.73,3.2,142.75
,female,germany,64,4125.1,216.5,2.65,133.65
,female,germany,64,596.34,854.89,1.68,155.43
,female,poland,64,4912.98,2612.21,3.76,289
43,female,germany,64,2391.14,1821.47,7.11,265.68
,female,germany,64,4616.83,155.81,2.13,153.89
51,male,germany,64,2689.76,1167.77,32,1344.88
33,female,austria,64,3551.84,1615.31,2.67,147.99
24,female,germany,64,1315.86,174.92,12.8,263.17
55,female,germany,64,566.11,319.72,2.67,233.59
22,female,austria,64,2689.54,1193.18,3.48,128.73
44,female,germany,64,3416.33,21.91,3.76,2.97
,female,germany,64,4649.85,273.71,2.67,193.74
,female,germany,64,6532.11,2886.28,2.37,241.93
37,male,austria,64,2497.5,829.84,4,156.66
49,male,germany,64,2388.36,1928.48,32,1194.18
,female,germany,64,3739.76,239.92,4.57,267.13
,female,germany,64,424.61,2559.47,3,182.94
31,female,germany,64,2922.64,28.87,5.33,243.55
,female,germany,64,4665.32,2189.77,1.88,137.22
36,female,austria,64,2665.86,998.9,2.56,16.63
,female,germany,64,4844.93,1517.58,1.78,134.58
,female,germany,64,5788.49,3162.69,2.37,214.39
,male,germany,64,568.84,3317.65,3.56,281.62
,female,germany,64,4282.54,3162.37,3,194.67
51,female,germany,64,6232.32,3824.63,2.27,214.98
41,female,germany,64,3568.3,2344.67,3.37,187.85
,female,germany,64,5694.36,34.76,2.78,247.59
,female,germany,64,5751.79,1799.83,1.57,14.29
,female,poland,64,387.45,132.45,2.29,135.98
,female,germany,64,339.5,1178.79,2.46,13.39
35,female,austria,64,518.18,1291.34,2.46,199.24
52,female,germany,64,417.9,1851.73,3.37,219.48
33,female,germany,64,2355.86,836.3,1.67,392.64
26,female,austria,64,5689.76,289.62,2.46,218.84
36,female,austria,64,415.19,2358.58,2.29,148.22
38,female,germany,64,327.28,1635.94,2.56,128.29
47,female,austria,64,444.55,274.74,2,126.39
,male,germany,64,4764.88,2646.98,1.83,136.14
56,female,germany,64,2661.31,929.9,3.56,147.86
,female,germany,64,4668.61,2592.94,2.56,186.74
53,female,austria,64,3888.9,196.2,2.78,169.47
,female,germany,64,5987.24,3944.18,1.88,176.95
32,female,germany,64,557.6,427.89,6.4,55.76
,female,germany,64,2957.24,73.8,1.88,86.98
28,male,austria,64,2643.5,796.65,3.48,125.89
62,female,germany,64,5135.63,3773.56,4.92,395.48
26,female,germany,64,817.64,6347.7,3.2,45.38
,female,germany,64,4932.65,2421.79,2.13,164.42
58,female,germany,64,412.36,2142.72,3.2,2.62
,female,germany,64,4826.86,1355.86,3.2,241.34
,female,germany,64,3775.16,1189.88,2.13,125.84
,male,germany,64,39.9,2771.46,4.92,237.76
52,female,germany,64,494.36,284.73,5.82,449.12
46,female,austria,64,6248.44,3821.74,2.65,21.56
,female,germany,64,4463.36,2295.2,3,22.88
51,female,poland,64,399.61,3145.64,1.67,651.62
23,female,germany,64,3582.15,169.35,8,447.77
24,female,austria,64,425.14,1951.74,2.37,157.41
,female,germany,64,8185.54,4981.62,3.56,454.75
53,female,germany,64,954.36,656.56,1.67,159.6
,female,germany,64,3253.36,1744.76,4.92,25.26
,female,germany,64,3836.67,225.97,2.13,127.89
,female,germany,64,3478.63,1654.41,1.83,99.39
28,female,austria,64,3737.56,2814.5,2.46,143.75
37,male,germany,64,246.86,1718.4,4.57,171.92
39,female,germany,64,3297.49,1728.84,3,149.89
53,female,germany,64,4312.8,3552.22,6.4,431.28
31,female,germany,64,4371.1,3343.94,9.14,624.43
56,female,germany,64,3771.16,1589.57,2.46,145.45
31,male,germany,64,2149.36,187.42,1.67,358.23
56,female,germany,64,2219.95,432.41,4.57,158.57
62,female,germany,64,4494.33,2242.25,2,14.45
53,female,germany,64,3249.42,217.78,4.27,216.63
45,female,austria,64,2646.16,1229.73,3.37,139.27
53,female,germany,64,2918.65,2223.22,4.57,28.48
31,female,austria,64,4271.81,2678.93,2.67,177.99
33,female,germany,64,4169.35,3466.98,3.56,231.64
21,male,austria,64,33.51,458.88,2.46,126.94
49,female,germany,64,4636.96,1968.97,3.76,272.76
,female,germany,64,511.55,353.85,2,156.62
,female,germany,64,4842.37,1932.77,2.67,21.77
,female,austria,64,4355.45,1661.4,2.65,14.5
44,female,germany,64,4474.5,2925.67,4.27,298.27
31,female,germany,64,3142.86,68.87,4.57,224.49
35,female,austria,64,3967.5,197.86,2.37,146.93
47,female,austria,64,296.6,117.85,2.78,126.37
,male,germany,64,517.84,3593.1,3.2,255.39
33,female,germany,64,135.46,1164.58,32,675.23
,female,germany,64,57.35,1997.8,2.29,23.58
31,female,germany,64,2597.61,1143.72,3,118.73
,female,germany,64,389.5,1925.75,2.65,122.87
53,female,germany,64,5623.86,3557.67,2.37,28.29
33,female,germany,64,5644.84,3442.11,3.56,313.62
,male,germany,64,4374.3,1796.74,2.29,156.22
51,female,austria,64,3934.33,744.88,3,178.83
25,female,austria,64,4724.45,292,4.57,337.47
46,female,germany,64,372.26,1359.17,3.37,195.83
,male,germany,64,422.9,2358.18,4,251.39
45,male,germany,64,7796.27,674.95,4.27,519.75
43,female,austria,64,3657.89,282.23,2.37,135.48
58,male,austria,64,3122.71,51.37,3.37,164.35
,female,germany,64,3121.96,793.86,2.65,1.78
28,male,,64,4147.14,2651.54,2.78,18.31
,female,germany,64,4445.36,1443.81,3,22.62
59,female,germany,64,3748.35,2174.65,3.2,187.42
37,female,austria,64,369.71,279.97,16,922.68
48,female,germany,64,3231.71,1827.89,3.2,161.59
57,female,germany,64,398.99,2418.42,4,244.31
43,male,germany,64,39.3,24.99,12.8,61.86
38,female,austria,64,4997.45,3213.97,2.67,28.23
46,female,austria,64,2776.35,1643.4,2.78,12.72
,female,germany,64,3546.76,1513.46,1.88,14.32
49,male,germany,64,3743.37,2849.99,4.92,287.95
43,female,germany,64,471.69,359.98,9.14,672.96
43,female,germany,64,3695.95,323.3,12.8,739.19
29,male,austria,64,2561.21,1259.71,8,32.15
52,female,germany,63,288.35,121.39,4.5,149.17
,female,germany,63,4138.91,1276.81,2.74,179.95
,female,germany,63,3783.66,2264.17,3,18.17
41,female,germany,63,3498.71,996.88,2.25,124.95
,female,germany,63,5725.76,3617.17,1.8,163.59
51,female,germany,63,2692.19,1464.31,2.86,122.37
,male,germany,63,3469.36,1685.69,5.25,289.11
26,female,austria,63,347.26,82.81,2.52,121.89
52,female,austria,63,37.39,1579.75,4.5,214.81
28,male,germany,63,5871.62,127.99,2.63,244.66
,female,germany,63,3361.37,1881.65,4.5,24.98
26,female,germany,63,345.55,2525.79,3.15,17.28
35,male,austria,63,2439.16,194.1,5.73,221.74
56,female,germany,63,428.75,1464.83,2.33,155.88
47,female,austria,63,49.24,1452.75,2.52,16.37
57,female,germany,63,5163.17,4246.35,3.32,271.75
46,female,germany,63,2263.59,1494.98,4.5,161.69
,female,germany,63,353.5,1335.84,1.97,19.47
48,female,germany,63,1846.87,912.36,4.5,131.92
48,female,germany,63,4482.97,2865.81,6.3,448.3
,female,germany,63,4913.86,3216.62,2.74,213.65
53,female,germany,63,4413.69,2837.47,3.32,232.3
32,female,germany,63,5677.57,3643.74,7,63.84
49,female,germany,63,2751.41,169.15,4.5,196.53
,female,germany,63,4192.42,2341.7,1.85,123.36
,female,germany,63,5725.12,2771.73,2.33,212.41
,female,germany,63,3329.21,1776.21,1.85,97.92
,female,germany,63,4624.35,247.72,1.97,144.52
23,female,austria,63,2487.6,197.81,3.15,124.35
65,female,germany,63,236.87,114.49,4.85,181.65
52,female,germany,63,3472.49,2319.7,4.2,231.5
42,female,germany,63,7512.8,4756.12,4.85,577.98
54,female,germany,63,2938.57,153.51,4.2,195.95
55,female,germany,63,2769.67,122.39,4.5,197.83
35,male,germany,63,4771.77,377.41,7.88,596.47
58,female,germany,63,3752.82,247.17,3.5,28.49
42,female,germany,63,34.7,896.34,12.6,6.81
37,female,germany,63,3365.59,1386.31,4.85,258.89
51,female,germany,63,377.61,2418.74,7.88,384.71
37,male,austria,63,394.6,2147.91,2.86,177.46
56,female,germany,63,562.61,4352.82,3.76,33.62
49,female,poland,63,6133.12,281.17,4.85,471.78
,female,germany,63,5789.77,3355.1,3.32,34.72
,male,germany,63,5121.37,365.64,3.32,269.55
33,female,germany,63,2758.55,1769.77,6.3,275.86
25,female,germany,63,986.57,46.15,5.25,82.21
,female,germany,63,5111.87,2224.21,2.25,182.57
,female,germany,63,3757.52,171.71,3.76,221.36
43,female,germany,63,326.79,1866.17,3.94,2.42
49,female,germany,63,9137.47,6162.64,1.97,285.55
,female,germany,63,336.52,1569.3,2.74,132.23
46,male,germany,63,2765.23,774.64,7.88,345.65
41,female,germany,63,4675.27,219.79,3.5,259.74
41,female,germany,63,5589.16,417.1,3,266.15
,female,germany,63,446.37,866.84,3.15,22.32
65,female,germany,63,5368.37,3472.63,4.5,383.46
21,female,germany,63,1877.82,647.89,1.5,312.97
46,female,austria,63,369.4,181.23,3.15,153.47
42,female,germany,63,32.87,2238.7,3.5,167.83
41,female,germany,63,2151.57,1368.65,7.88,268.95
,female,germany,63,3375.66,1878.56,1.97,15.49
41,female,germany,63,2985.55,1952.4,1.54,72.82
37,female,germany,63,337.37,297.54,1.5,56.23
,female,germany,63,3963.81,1929,2,12.12
,female,germany,63,2925.75,1714.65,2.33,18.36
44,female,poland,63,3899.79,836.71,2.86,177.26
46,female,germany,63,5128.37,1327.76,2.74,222.97
,male,germany,63,359.21,1717.3,4.2,23.95
38,female,germany,63,4838.85,2865.64,2.74,21.38
25,female,germany,63,2889.37,1763.68,5.73,262.67
,female,germany,63,4785.46,312.15,2.74,28.63
45,male,austria,63,3868.86,2663.59,3.32,23.62
38,male,austria,63,2693.15,28.11,4.2,179.54
,female,germany,63,3917.37,28.72,2.17,135.82
35,female,germany,63,3823.77,312.3,7.88,477.97
,female,germany,63,433.6,2121.78,2.42,166.55
,female,germany,63,4739.85,2388.17,1.85,139.47
54,female,germany,63,3379.37,1592.75,3.76,198.79
41,male,germany,63,379.97,1371.32,3.94,236.94
61,female,poland,63,193.45,387.8,7,121.49
53,female,germany,63,4175.35,2238.11,3.32,219.76
36,male,austria,63,2871.74,554.3,2.74,124.86
,female,germany,63,3559.33,822.39,1.8,11.7
,female,germany,63,5815.5,423.39,2.63,242.29
59,female,germany,63,3183.33,1798.41,2.63,132.64
57,female,germany,63,2835.23,1298.38,4.2,189.15
67,female,germany,63,1915.26,153.7,5.73,174.11
,male,germany,63,249.48,122.15,3.76,146.5
,female,germany,63,675.86,2479.85,2.32,216.32
,female,germany,63,1391.37,1281.43,31.5,695.69
41,male,germany,63,8851.37,719.96,1.5,1475.23
25,female,germany,63,1437.87,878.33,31.5,718.94
,female,germany,63,5176.37,346.68,2.17,178.5
54,female,germany,63,4364.1,299.56,2.42,167.85
54,female,germany,63,2858.14,1547.16,2.74,124.27
31,male,germany,63,22.94,235.75,15.75,55.24
39,female,germany,63,3372.3,1539.76,6.3,337.23
41,female,germany,63,2586.41,595.92,5.73,235.13
63,female,austria,63,445.26,1836.94,3.32,212.98
54,female,germany,63,544.37,3658.57,4.85,415.73
46,female,netherlands,63,2351.7,131.66,7,261.23
61,female,germany,63,6773.37,3658.69,3.15,338.67
,female,germany,63,612.64,435.2,2.74,261.42
33,female,germany,63,3168.16,1339.34,3.76,186.36
32,female,germany,63,3738.87,2537.56,4.85,287.65
,female,germany,63,5952.77,418.2,3.5,33.79
45,male,germany,63,3615.12,2412.66,3.5,2.84
54,female,austria,63,439.31,712.43,2.52,172.37
,female,germany,63,4152.37,19.82,2.32,133.95
45,male,germany,63,2245.3,112.33,3.15,112.27
,female,germany,63,5211.35,335.43,2.25,186.12
,female,germany,63,5341.79,341.65,2.86,242.89
53,female,germany,63,5515.35,3448.62,4.2,367.69
41,female,austria,63,231.77,1662.91,9,328.82
33,female,germany,63,278.85,825.67,1.5,451.48
35,male,austria,63,4226.6,1341.17,3.5,234.78
,female,germany,63,3361.85,135.82,1.8,96.53
,female,germany,63,3355.16,1278.86,3,159.77
29,female,germany,62,436.8,2682.46,2.7,189.6
55,female,austria,62,322.9,2249.19,2.14,111.38
33,female,germany,62,3476.98,1115.31,12.4,695.4
,male,germany,62,529.76,2793.75,2.95,239.51
41,male,germany,62,314.8,242.57,15.5,753.52
,female,germany,62,3363.98,1642.8,2.95,16.19
,female,germany,62,613.63,4372.63,2.38,231.29
39,female,germany,62,7341.78,468.6,3.44,47.88
45,female,germany,62,3268.88,2667.3,2.21,116.75
54,female,germany,62,5488.38,4478.51,4.77,422.18
55,female,germany,62,3836.84,1165.72,2.82,174.42
,female,germany,62,4614.83,2615.92,2.48,184.59
45,female,germany,62,287.87,88,4.77,16.65
56,female,austria,62,4256.83,1815.8,2.21,152.3
42,female,germany,62,329.79,2243.19,8.86,432.83
52,female,germany,62,347.61,1682.19,2.82,157.76
49,female,germany,62,7219.87,4361.33,1.72,2.55
38,female,germany,62,2197.65,1451.44,6.89,244.18
53,female,germany,62,5364.18,329.36,4.13,357.61
31,female,germany,62,3899.58,2649.76,4.13,259.97
44,female,poland,62,3812.76,1249.69,2.14,131.47
53,female,germany,62,3712.78,2719.57,3.88,232.49
42,male,germany,62,287.87,87.86,5.17,233.99
53,female,germany,62,3277.38,1481.39,3.88,24.84
36,female,germany,62,2388.18,1741.2,1.33,398.3
53,female,germany,62,3458.21,1839.96,2.3,128.82
46,female,austria,62,4641.28,972.16,1.72,128.92
45,female,germany,62,1396.15,586.86,1.33,232.69
45,female,germany,62,5594.38,4779.51,6.89,621.6
62,female,germany,62,258.44,1264.48,2.95,119.45
,male,germany,62,4197.78,1662.35,3.1,29.89
28,female,germany,62,4985.27,2417.43,4.13,332.35
55,female,austria,62,479.38,2152.76,1.94,147.17
38,female,austria,62,3174.18,286.29,3.65,186.72
35,female,germany,62,2162.67,126.75,4.43,154.48
44,female,austria,62,169.1,577.24,5.17,14.84
31,female,germany,62,2671.92,1315.46,8.86,381.73
48,female,germany,62,3567.76,1665.1,2.58,148.66
,female,germany,62,5298.87,386.69,2.3,196.25
59,female,germany,62,4693.38,352.5,3.88,293.34
54,female,germany,62,5143.98,4167.82,5.17,428.67
52,female,germany,62,2971.68,1456.8,2.58,123.82
59,female,austria,62,233.58,36.43,3.1,11.68
,female,poland,62,417.36,3452.56,1.33,695.67
47,female,germany,62,2564.88,2155.6,1.33,427.48
35,female,germany,62,6385.26,5114.23,2.95,34.6
,female,germany,62,427.53,1358.43,3.44,233.75
24,female,austria,62,3959.29,2458.75,1.94,123.73
,female,germany,62,3595.67,164.34,1.77,12.73
49,female,germany,62,3475.18,1712.73,3.65,24.42
34,male,germany,62,5915.87,2511.66,5.17,492.99
61,female,germany,62,3881.94,2594.2,2.48,155.28
,female,germany,62,6431.98,4129.69,2.67,214.4
42,female,germany,62,379.36,2668.51,4.13,252.7
47,male,austria,62,2522.27,1388.69,4.77,194.28
48,female,germany,62,3524.87,291,3.88,22.34
47,female,germany,62,3958.6,1993.72,3.88,247.41
45,female,germany,62,543.38,3534.63,4.43,385.96
,female,germany,62,5147.1,287.75,2.7,223.79
,female,germany,62,374.4,1494.82,2.3,138.52
53,female,germany,62,393.93,1761.12,5.64,281.27
51,female,germany,62,2747.98,1284.25,4.43,196.28
,female,germany,62,4318.36,2232.28,2.3,159.94
,female,germany,62,756.36,4166.68,2.95,36.17
34,female,germany,62,4336.29,3546.49,3.26,228.23
32,female,austria,62,2522.48,1377.78,8.86,36.35
47,female,germany,62,267.75,1273.58,5.64,242.8
47,female,germany,62,3789.93,269.56,3.1,189.5
41,female,germany,62,3437.38,2255.39,3.26,18.91
,female,germany,62,4499.6,2351.3,2.67,149.97
,female,germany,62,446.98,1629,1.77,125.91
38,female,germany,62,3613.58,227.42,4.13,24.95
58,female,germany,62,423.37,1552.57,3.26,211.76
,female,germany,62,4122.25,1611.31,2.38,158.55
,female,germany,62,5445.2,1959.6,1.82,16.15
38,female,germany,62,353.78,2993.9,6.2,35.38
44,female,germany,62,3223.95,1414.91,4.43,23.28
44,female,austria,62,2443.88,1196.69,5.17,23.66
31,female,germany,62,431.96,2377.55,4.43,37.93
48,female,germany,62,2955.38,1813.45,6.2,295.54
,male,germany,62,2793.32,1271.59,3.88,174.58
37,male,austria,62,3481.43,13.41,3.65,24.79
,female,germany,62,4495.22,222.74,2.38,172.89
46,female,germany,62,3588.7,2176.92,6.2,358.87
22,female,austria,62,4987.78,2268.34,2.14,171.99
,female,germany,62,3549.88,1793.16,3.88,221.87
27,female,germany,62,3158.37,2768.2,6.89,35.93
31,male,germany,62,2239.98,718.23,7.75,280
,female,germany,62,569.4,3291.33,2.3,187.74
,female,germany,62,4861.86,214.81,1.59,124.66
,male,germany,62,3214.58,2157.33,7.75,41.82
,female,germany,62,499.65,341.45,1.88,148.78
,female,germany,62,7388.6,549.81,1.88,223.89
,male,germany,62,3548.59,1477.1,2.58,147.86
54,male,austria,62,4735.84,2898.6,2.7,25.97
,female,austria,62,2886.57,1112.2,2.14,99.54
45,female,germany,62,5386.3,2873.17,3.26,283.49
47,female,germany,62,3536.17,2292.44,3.44,196.45
21,female,austria,62,477.63,1493.4,2.38,156.83
39,female,austria,62,485.57,1778.24,1.82,142.66
,female,poland,62,2667.68,147.93,3.26,14.44
,female,germany,62,494.38,1955.81,1.94,154.39
59,female,austria,62,3674.12,2426.58,3.26,193.37
56,female,austria,62,4222.14,1746.4,1.77,12.63
47,female,poland,62,1353.81,81.81,15.5,338.45
,female,germany,62,4839.38,2277.74,2.3,179.24
53,female,germany,62,2956.58,2223.12,3.44,164.25
42,female,germany,62,3333.7,2111.96,6.2,333.37
,female,germany,62,2634.41,1138.6,2.95,125.45
51,female,germany,62,3181.77,1777.39,2.95,151.51
34,female,germany,62,3454.46,2195.3,4.43,246.75
39,female,germany,61,3882.82,243.41,1.17,647.14
29,female,germany,61,1333.32,111.16,4.67,88.89
48,female,germany,61,836.29,159.7,4.36,593.36
,female,germany,61,3331.98,1796.29,3.5,166.6
52,female,germany,61,2871.18,736.35,3.22,151.11
28,female,germany,61,4192.39,3535.53,15.25,148.98
51,female,germany,61,742.37,4423.67,1.79,218.25
29,female,austria,61,494.72,213.74,2.35,157.49
,female,germany,61,3623.54,649.41,2.44,144.94
37,female,germany,61,3515.83,127.35,4.67,234.39
32,female,germany,61,2294.58,1.76,3.39,127.48
51,female,germany,61,335.96,1483.51,3.81,189.75
37,female,germany,61,4326.38,2461.29,1.17,721.63
42,female,austria,61,3946.12,2191.15,4.36,281.87
37,female,germany,61,3289.86,276.6,6.1,328.99
31,female,germany,61,3977.57,3674.6,3.59,233.97
54,female,germany,61,4677.98,262.98,4.69,359.84
51,female,germany,61,2683.49,1321.91,6.78,298.17
64,female,germany,61,489.89,2986.99,1.97,131.93
,female,germany,61,2363.39,1878.61,12.2,472.68
56,male,germany,61,2397.53,939.83,4.36,171.25
42,female,germany,61,3768.42,2264.92,3.39,29.36
,female,germany,61,396.88,92.82,2.13,134.72
35,female,germany,61,3235.39,1724.17,5.83,269.62
49,female,germany,61,333.14,1966.66,6.1,33.31
34,female,germany,61,3399.48,2574.13,5.83,283.29
26,female,germany,61,3438.59,211.8,2.95,163.74
29,female,austria,61,4728.1,164.3,2.44,189.12
48,female,germany,61,2655.29,1435.54,2.65,115.45
43,female,austria,61,4748.37,272.82,2.77,215.84
57,female,germany,61,4415.59,3563.85,3.39,245.32
47,female,austria,61,541.33,2671.23,2.95,24.63
51,female,poland,61,2247.74,876.45,8.71,321.15
33,female,germany,61,2636.63,938.57,4.67,175.78
32,female,germany,61,4937.59,4287,2.35,189.97
34,male,austria,61,36.81,1151.87,4.36,214.77
31,female,germany,61,534.59,43.71,3.5,267.3
58,female,germany,61,254.38,1855.17,2.77,115.47
37,female,germany,61,2924.88,1866.86,5.55,265.9
,female,germany,61,3814.91,1553.59,1.69,15.97
49,female,germany,61,448.58,3159.74,2.35,155.71
31,female,germany,61,521.33,4949.1,12.2,14.27
31,female,germany,61,3541.14,193.21,5.83,295.95
31,male,germany,61,1776.89,512.87,12.2,355.38
47,male,austria,61,1829.92,924.44,5.55,166.36
27,female,germany,61,4914.29,312.47,6.1,491.43
27,male,germany,61,1829.79,133.67,2.33,69.93
45,female,germany,61,1162.18,234.22,3.5,581.9
,female,germany,61,3991.85,222.62,4.67,266.12
,female,germany,61,545.78,3167.26,2.54,227.12
55,female,germany,61,314.4,2198.65,7.63,392.55
